posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,6,,,,,1004.2466023000889,1027.8775516001042,l,0.4385749000357464,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,1,1,2,,,,,,1032.169009800069,l,0.17942490009590983,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, 0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,2,2,5,,,,,,1036.9952433001017,l,0.15422000002581626,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,3,3,1,,,,,,1041.6339701000834,ä,0.2745492000831291,wrong,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,4,4,4,,,,,,1046.6268294000765,l,0.28215550002641976,wrong,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,5,5,7,,,,,,1050.9530168001074,l,0.5086673999903724,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test1,0,0,0,0,0,6,6,0,,,,,,1056.181943200063,ä,0.4476965001085773,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,7,7,9,,,,,,1060.68173140008,l,0.5557317000348121,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,8,8,3,,,,,,1065.6468868000666,l,0.28509080002550036,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, 0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,9,9,8,,,,,,1069.813351900084,ä,0.38297700008843094,correct,,52,C,2024-05-22_17h30.24.425,gca_discrimination2,2022.2.4,143.94371225114432,
