posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test1,0,0,0,0,0,0,0,5,,,,,10.310328799998388,45.906130200004554,None,no answer,,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,1,1,3,,,,,,52.016961000001174,l,correct,0.7476177000062307,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,2,2,7,,,,,,57.245946700000786,l,correct,1.2219535000040196,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,3,3,8,,,,,,62.70407839999825,ä,correct,0.8757936000038171,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,4,4,9,,,,,,68.29411099999561,l,correct,0.4387453999952413,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,5,5,4,,,,,,73.28001869999571,ä,correct,0.6284326000022702,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,6,6,2,,,,,,77.80761669999629,l,correct,0.4848143999988679,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,7,7,0,,,,,,82.21017000000575,ä,correct,1.3307477999915136,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,8,8,6,,,,,,88.22386040000129,l,correct,0.5404309000150533,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,9,9,1,,,,,,93.23756130000402,l,correct,0.7119858000078239,,25,B,2024-05-01_10h14.29.574,gca_discrimination2,2022.2.4,143.9797737249319,
