posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,2,,,,,11.956873300001462,42.5389995000005,ä,1.7510105999972438,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,1,1,5,,,,,,48.92067110000062,l,0.6644603999993706,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,2,2,0,,,,,,53.406582399999024,l,0.6754143999969529,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,3,3,6,,,,,,58.781363999998575,l,1.0206749999961175,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,4,4,1,,,,,,63.82975570000053,ä,1.3806760000006761,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,5,5,4,,,,,,69.44064689999868,ä,0.5927612000014051,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,6,6,7,,,,,,74.12799950000044,ä,0.7139770999965549,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,7,7,3,,,,,,79.03749080000125,l,0.49303299999883166,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,8,8,8,,,,,,83.96782789999997,l,0.6096030000007886,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,9,9,9,,,,,,88.61347269999897,l,0.6608022000000346,correct,,35,A,2024-05-15_13h12.58.228,gca_discrimination2,2022.2.4,144.41496774906403,
