posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,0,0,8,,,,,1005.941093100002,1035.7593601000262,None,no answer,,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,1,1,2,,,,,,1041.717452300014,ä,correct,1.4742933000670746,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,2,2,7,,,,,,1047.9672100000316,l,correct,0.655748900026083,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,3,3,6,,,,,,1053.4391980000073,l,correct,0.4320914000272751,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,4,4,0,,,,,,1057.8904036999447,ä,correct,0.5156050999648869,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,5,5,9,,,,,,1062.487461599987,ä,correct,0.2711559000890702,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,6,6,4,,,,,,1067.1331044000108,ä,correct,0.48147880006581545,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,7,7,1,,,,,,1072.139889699989,l,correct,0.16232069989200681,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,8,8,3,,,,,,1076.7715911000269,ä,correct,0.2982202999992296,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,9,9,5,,,,,,1081.3894886999624,l,correct,0.4727126000216231,,51,A,2024-05-22_16h23.57.854,gca_discrimination2,2022.2.4,143.92237410740975,
