posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,5,,,,,14.0990477000596,37.952210400020704,l,1.626152899931185,wrong,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,6,,,,,,44.09085270005744,ä,0.6065170000074431,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,2,2,2,,,,,,49.35453460004646,l,0.5024433000944555,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,3,3,3,,,,,,53.847446999978274,ä,0.45755689998622984,wrong,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,4,4,9,,,,,,58.72918230004143,ä,0.9839599000988528,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,5,5,7,,,,,,63.819229100015946,l,0.8219620999880135,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,6,6,1,,,,,,68.95791200001258,ä,0.6199491999577731,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,7,7,8,,,,,,73.86739620007575,l,1.0543837000150234,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,8,8,4,,,,,,79.7352358000353,l,1.0098945000208914,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,9,9,0,,,,,,85.4363932000706,ä,0.8850492000347003,correct,,45,D,2024-05-22_08h01.49.697,gca_discrimination2,2022.2.4,143.95241491508327,
