posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,0,0,6,,,,,302.9888903000392,335.7514264000347,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test1,0,0,0,0,0,1,1,8,,,,,,342.2094951000763,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,2,2,3,,,,,,348.01482020004187,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,3,3,4,,,,,,354.23681130004115,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,4,4,2,,,,,,360.1879104000982,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,5,5,5,,,,,,366.41683230001945,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,6,6,0,,,,,,372.263844500063,None,no answer,,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",test2,"(-0.7, -0.5)",test1,0,0,0,0,0,7,7,9,,,,,,378.138590900111,l,correct,0.8181820999598131,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,8,8,1,,,,,,383.70088280003984,l,correct,0.44651479995809495,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,9,9,7,,,,,,388.7076255000429,l,correct,0.5435231999726966,,49,B,2024-05-22_14h08.53.103,gca_discrimination2,2022.2.4,144.0204164360422,
