posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,3,,,,,12.069887599907815,41.57560079963878,ä,1.4739334005862474,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,1,1,2,,,,,,47.415691199712455,l,0.37824750039726496,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,2,2,1,,,,,,51.74188470002264,l,0.35573550034314394,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,3,3,5,,,,,,56.11672509973869,l,0.5077639003284276,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,4,4,7,,,,,,61.01233349973336,ä,0.5885140006430447,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,5,5,6,,,,,,66.13014899985865,ä,1.2703941003419459,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,6,6,0,,,,,,71.52573229977861,l,0.38672460010275245,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,7,7,9,,,,,,75.92143339989707,ä,0.7034459002315998,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,8,8,4,,,,,,80.82401879969984,ä,0.568845100235194,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,9,9,8,,,,,,85.85850849980488,ä,0.5100692007690668,correct,,9,D,2024-04-19_08h56.46.756,gca_discrimination2,2022.2.4,143.92216672849503,
