posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,0,0,2,,,,,26.053438400000005,56.50358600000004,None,no answer,,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,7,,,,,,63.2949443,l,correct,0.5292269999997643,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,2,2,3,,,,,,68.4822901,ä,correct,0.5645967999998902,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,3,3,9,,,,,,72.96120999999994,l,correct,1.3578789999999117,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test2,"(-0.7, -0.5)",test1,0,0,0,0,0,4,4,4,,,,,,78.73182350000002,l,correct,0.387104399999771,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,5,5,6,,,,,,83.21772899999996,ä,correct,0.4531004999998913,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,6,6,1,,,,,,88.32860000000005,l,correct,0.6949818000000505,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,7,7,8,,,,,,93.4256150000001,ä,correct,0.5414861999997811,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,8,8,5,,,,,,98.09912310000004,ä,correct,0.7558959999998933,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,9,9,0,,,,,,103.50857270000006,l,correct,0.6510714999999436,,27,A,2024-05-08_08h13.55.133,gca_discrimination2,2022.2.4,143.95200064479576,
