posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,0,0,8,,,,,27.99075320037082,49.225967600010335,None,no answer,,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,2,,,,,,55.760383900254965,l,correct,0.3245986998081207,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,2,2,0,,,,,,60.00325160007924,l,correct,0.3384747998788953,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,3,3,6,,,,,,64.26701509999111,l,correct,0.33797529991716146,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,4,4,1,,,,,,68.62793180020526,ä,correct,0.202863700222224,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,5,5,7,,,,,,73.3846482001245,l,correct,0.4372160998173058,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,6,6,5,,,,,,78.10671830037609,l,correct,0.2914066999219358,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,7,7,3,,,,,,82.912090100348,l,correct,0.23751250002533197,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,8,8,9,,,,,,87.0160512002185,l,correct,0.24573260033503175,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,9,9,4,,,,,,91.98112270003185,l,correct,0.21584900002926588,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",cs_neg_ns,"(0.7, 0.5)",cs_neg_ns,0,0,0,0,,,,,0,0,0,92,,105.9249741001986,ä,correct,0.4327161996625364,94.58516560029238,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",cs_neg_s_new,"(-0.7, -0.5)",cs_neg_s,0,0,0,0,,,,,0,1,1,21,,108.82071830006316,ä,wrong,0.3924851999618113,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",cs_pos_ns,"(0.7, -0.5)",cs_neg_ns,0,0,0,0,,,,,0,2,2,39,,111.56368450028822,ä,wrong,0.5296722003258765,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, 0.5)",cs_neg_s,"(0.7, 0.5)",cs_neg_s_new,0,0,0,0,,,,,0,3,3,3,,114.90381700033322,ä,wrong,0.613603999838233,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(0.7, 0.5)",cs_neg_s_new,"(-0.7, -0.5)",cs_pos_s,0,0,0,0,,,,,0,4,4,23,,117.56341760000214,ä,wrong,0.962811800185591,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,"(-0.7, -0.5)",cs_neg_s_new,"(0.7, 0.5)",cs_neg_s,0,0,0,0,,,,,0,5,5,18,,120.584143999964,l,correct,0.6939794002100825,,16,A,2024-04-23_14h28.33.627,gca_discrimination2,2022.2.4,143.98640752599184,
