posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,0,0,6,,,,,11.583700799994403,48.66551159998926,ä,0.42756899999221787,wrong,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,1,1,5,,,,,,53.76947179999843,l,0.5304613000043901,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,2,2,1,,,,,,59.10258539998904,ä,0.46151730000565294,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,3,3,9,,,,,,63.85932459999458,l,0.3451954000047408,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,4,4,4,,,,,,68.58136609999929,ä,0.4949964999977965,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,5,5,8,,,,,,73.04645690000325,l,0.38225310000416357,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,6,6,2,,,,,,78.02542859999812,ä,0.5231582999986131,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, -0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,7,7,3,,,,,,83.3238435999956,ä,0.5768398000072921,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,8,8,7,,,,,,87.95557459999691,l,0.4166669999976875,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,9,9,0,,,,,,92.19152639999811,ä,0.3882393000094453,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, 0.5)",cs_neg_s,"(-0.7, 0.5)",cs_neg_s,0,0,0,0,,,,,0,0,0,60,,126.16237279999768,l,1.8740227000089362,correct,94.68445629999042,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, -0.5)",cs_neg_ns,"(-0.7, -0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,1,1,33,,130.8358034999983,ä,0.64817350001249,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,"(0.7, -0.5)",cs_pos_ns_new,"(-0.7, -0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,2,2,88,,134.1134263999993,l,1.1146356000099331,correct,,24,C,2024-05-01_09h11.39.528,gca_discrimination2,2022.2.4,143.92465257187723,
