posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test1,"(-0.7, 0.5)",test2,0,0,0,0,0,0,0,2,,,,,170.72037640000053,210.64930129999993,None,no answer,,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,1,1,7,,,,,,217.23929920000228,ä,correct,0.44604339999568765,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,2,2,5,,,,,,222.46825680000256,l,correct,0.44810629999483353,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test1,0,0,0,0,0,3,3,1,,,,,,227.41944920000242,ä,correct,1.0331151999962458,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,4,4,4,,,,,,232.58590080000067,ä,correct,0.38645039999391884,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,5,5,6,,,,,,237.47458850000112,ä,correct,0.43387049999728333,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test1,"(-0.7, -0.5)",test2,0,0,0,0,0,6,6,8,,,,,,242.61325870000292,ä,correct,0.3523860999957833,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,7,7,3,,,,,,247.24501240000245,ä,correct,0.30449899999803165,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,8,8,9,,,,,,251.4462205000018,l,correct,0.46248149999883026,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,9,9,0,,,,,,256.24459580000257,l,correct,0.5279212999994343,,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,"(0.7, -0.5)",cs_pos_ns_new,"(0.7, 0.5)",cs_pos_ns_new,0,0,0,0,,,,,0,0,0,93,,285.993379800002,l,correct,0.8116560999987996,259.19590400000016,37,B,2024-05-15_15h50.01.840,gca_discrimination2,2022.2.4,144.00672799191537,
