posFile,stimFile,testFile,test1,test2,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,position1,stim1,position2,stim2,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,correctness,key.rt,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,0,0,9,,,,,369.86183280000114,412.19342929997947,None,no answer,,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test1,"(-0.7, 0.5)",test1,0,0,0,0,0,1,1,8,,,,,,418.24870959998225,l,wrong,0.2735081000428181,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,2,2,0,,,,,,422.60271269999794,l,wrong,0.5583296000258997,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(-0.7, -0.5)",test1,0,0,0,0,0,3,3,3,,,,,,427.0330866999866,l,wrong,0.5202103000192437,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,4,4,7,,,,,,431.9148334999918,ä,correct,0.423062400019262,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,5,5,2,,,,,,436.42159029998584,l,correct,0.34050940003362484,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,6,6,5,,,,,,440.9839250999794,ä,correct,0.3375484000425786,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, -0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,7,7,6,,,,,,446.09481789998244,ä,wrong,0.3786277000326663,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,8,8,4,,,,,,450.6710271999764,l,correct,0.36272780000581406,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Test1.png,stimuli/Test2.png,stimuli/Social4.png,stimuli/Social3.png,stimuli/Nonsocial4.png,stimuli/Nonsocial3.png,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,9,9,1,,,,,,454.85137140000006,l,wrong,0.4061398000048939,,40,D,2024-05-17_13h11.03.121,gca_discrimination2,2022.2.4,144.07166701904114,
