posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,12,,,,,12.859600899973884,58.920346200000495,ä,1.116614600061439,wrong,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,1,1,0,,,,,,63.89930869999807,l,0.8409388000145555,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,2,2,13,,,,,,68.77410719997715,l,0.6935796999605373,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,3,3,9,,,,,,74.27392459998373,ä,1.0262430999428034,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,4,4,1,,,,,,79.75979359995108,ä,0.8680226999567822,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,5,5,3,,,,,,84.44711459998507,l,0.5888735000044107,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,6,6,7,,,,,,89.53720270004123,ä,1.0359724999871105,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,7,7,8,,,,,,94.78698530001566,l,1.2652505000587553,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,8,8,6,,,,,,100.59234139998443,ä,0.6832860999274999,wrong,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,9,9,10,,,,,,105.66857189999428,ä,0.6717013999586925,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,10,10,4,,,,,,110.80723249993753,None,,no answer,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,11,11,2,,,,,,117.45278619998135,ä,0.7673509999876842,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,12,12,5,,,,,,122.59840829996392,ä,0.7177219999721274,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,13,13,11,,,,,,128.11209179996513,l,0.4999495999654755,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,0,0,33,,148.271000299952,l,1.0765021999832243,correct,131.02863199997228,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,1,1,72,,151.97226720000617,ä,0.639923800015822,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,2,2,34,,154.902707500034,l,0.6933403000002727,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,3,3,50,,158.18734569998924,ä,0.5445896000601351,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,4,4,79,,160.97885730001144,ä,0.6485898999962956,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,5,5,5,,163.7079130000202,l,0.8796281000832096,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,6,6,20,,166.9925338999601,l,0.7558474999386817,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,7,7,73,,170.3673690999858,ä,0.5242743999697268,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,8,8,89,,173.6867002999643,ä,0.6293686999706551,correct,,31,D,2023-12-15_10h02.25.960,gca_discrimination,2022.2.4,144.00258073365416,
