posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,0,0,8,,,,,13.348233100026846,81.8108303998597,l,1.1009403001517057,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,5,,,,,,87.60225920006633,ä,0.4767722999677062,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,2,2,13,,,,,,92.56734189996496,l,0.7682274000253528,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,3,3,2,,,,,,97.53938400000334,ä,0.9010347002185881,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,4,4,7,,,,,,102.26143800001591,ä,0.6501994002610445,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,5,5,6,,,,,,107.28899679984897,l,0.9672624999657273,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,6,6,12,,,,,,112.49709920003079,l,1.0779657000675797,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,7,7,4,,,,,,117.51772279990837,l,0.5857445001602173,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,8,8,11,,,,,,122.21894910000265,l,0.5967234999407083,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,9,9,1,,,,,,126.9687433000654,ä,0.6472297001164407,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,10,10,3,,,,,,132.1629844000563,l,0.5726535001304001,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,11,11,0,,,,,,137.07254029996693,l,0.47859650012105703,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,12,12,9,,,,,,141.41260310006328,ä,0.6592832002788782,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,13,13,10,,,,,,145.9124546998646,ä,0.7026848001405597,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,0,0,13,,171.43227949994616,l,0.7594388001598418,correct,148.69705730001442,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,1,1,14,,174.3141129000578,l,0.58906410029158,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,2,2,23,,176.80011339997873,l,0.4952130001038313,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,3,3,9,,179.77916059992276,l,0.46025020023807883,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,4,4,47,,182.27906099986285,l,0.5689813999924809,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,5,5,59,,185.45949029992335,ä,0.47643000027164817,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,6,6,26,,188.2718723998405,l,0.504583700094372,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,7,7,34,,190.750984699931,l,0.5841558002866805,correct,,49,C,2024-01-12_14h06.22.730,gca_discrimination,2022.2.4,143.8749553578073,
