posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,9.58784699998796,9.58784699998796,space,3.3430958000244573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,0,0,3,,,,,,,,,12.948922000010498,12.948922000010498,12.948922000010498,12.948922000010498,12.948922000010498,12.948922000010498,space,33.03692460001912,45.99619159998838,47.725291300041135,47.725291300041135,48.73917240003357,48.73917240003357,48.87106130004395,49.38497469999129,49.38497469999129,49.52388420002535,l,1.8940000000293367,correct,51.43346150004072,53.43337869999232,54.39869880001061,,,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,12,,,,,,,,,,,,,,,,,,,54.39869880001061,55.39860529999714,55.39860529999714,55.55138160003116,56.0513370000408,56.0513370000408,56.204111900005955,l,0.878303200006485,correct,57.09301830001641,59.09289580001496,59.71788930002367,55.39860529999714,59.09289580001496,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,59.71788930002367,60.71784070000285,60.71784070000285,60.870657599996775,61.37061520002317,61.37061520002317,61.523365700035356,l,0.46319039998343214,correct,61.995583900017664,63.99549290002324,64.09269930003211,60.71784070000285,63.99549290002324,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,3,3,6,,,,,,,,,,,,,,,,,,,64.09269930003211,65.09268210001756,65.09268210001756,65.24546750000445,65.7454322000267,65.7454322000267,65.89820140000666,l,0.5366804000223055,correct,66.44681049999781,68.44669710000744,68.91890650003916,65.09268210001756,68.44669710000744,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,4,4,11,,,,,,,,,,,,,,,,,,,68.91890650003916,69.9188805000158,69.9188805000158,70.07166810001945,70.57163449999643,70.57163449999643,70.72437840001658,l,0.3654038999811746,correct,71.09939470002428,73.09928880003281,73.66869530000258,69.9188805000158,73.09928880003281,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,73.66869530000258,74.66867660003481,74.66867660003481,74.82144450000487,75.32144440000411,75.32144440000411,75.47420490003424,ä,0.432210800005123,correct,75.91864109999733,77.9185747000156,78.02272090001497,74.66867660003481,77.9185747000156,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,,,78.02272090001497,79.02270380000118,79.02270380000118,79.17544980003731,79.67548080004053,79.67548080004053,79.82820350001566,l,0.39820310001960024,correct,80.23791339999298,82.23791560000973,83.0849991000141,79.02270380000118,82.23791560000973,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,7,7,1,,,,,,,,,,,,,,,,,,,83.0849991000141,84.085006600013,84.085006600013,84.2377933000098,84.73774040001445,84.73774040001445,84.89050949999364,ä,0.8241415000520647,correct,85.72380490001524,87.72372690000338,88.19598900002893,84.085006600013,87.72372690000338,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,88.19598900002893,89.19589090003865,89.19589090003865,89.3486952999956,89.84865530004026,89.84865530004026,90.0014269000385,ä,0.8012605999829248,correct,90.81389950000448,92.81382070004474,92.92490510002244,89.19589090003865,92.81382070004474,,,,,,,,,,,20,B,2023-12-11_18h34.26.533,gca_discrimination,2022.2.4,144.00963138383713,
