posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,26.20932060002815,26.20932060002815,space,2.5958512000506744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,5,,,,,,,,,28.827213100041263,28.827213100041263,28.827213100041263,28.827213100041263,28.827213100041263,28.827213100041263,space,16.137463300023228,44.972289200057276,46.81942239997443,46.81942239997443,47.81938140001148,47.81938140001148,47.95133509999141,48.46523239999078,48.46523239999078,48.60408970003482,l,0.3766037999885157,correct,48.99988310004119,50.999789500026964,51.541464300011285,,,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,1,1,7,,,,,,,,,,,,,,,,,,,51.541464300011285,52.541424700059,52.541424700059,52.6942031000508,53.19419369997922,53.19419369997922,53.34693060000427,ä,0.5060534999938682,wrong,53.867769700009376,55.867660799995065,56.70097949996125,52.541424700059,,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,2,2,12,,,,,,,,,,,,,,,,,,,56.70097949996125,57.70088060002308,57.70088060002308,57.85369779996108,58.35372480005026,58.35372480005026,58.50645240000449,ä,0.5139831999549642,correct,59.02724530000705,61.0271730000386,61.422993600019254,57.70088060002308,61.0271730000386,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,3,3,8,,,,,,,,,,,,,,,,,,,61.422993600019254,62.42292969999835,62.42292969999835,62.57573230005801,63.07568540005013,63.07568540005013,63.22848300007172,ä,0.5121699000010267,correct,63.749291599961,65.74921809998341,66.43668639997486,62.42292969999835,65.74921809998341,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,4,4,13,,,,,,,,,,,,,,,,,,,66.43668639997486,67.43668120005168,67.43668120005168,67.5894025999587,68.08935040002689,68.08935040002689,68.24222430004738,l,0.47448410000652075,wrong,68.72825549996924,70.72816519998014,71.65174500003923,67.43668120005168,70.72816519998014,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,5,5,6,,,,,,,,,,,,,,,,,,,71.65174500003923,72.65863930003252,72.65863930003252,72.80446110002231,73.3044676000718,73.3044676000718,73.45720339997206,ä,0.8771033999510109,correct,74.346083200071,76.34597470005974,76.7695516999811,72.65863930003252,76.34597470005974,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,6,6,3,,,,,,,,,,,,,,,,,,,76.7695516999811,77.7695579000283,77.7695579000283,77.9223358000163,78.42226789996494,78.42226789996494,78.57506010006182,ä,0.718514500069432,correct,79.3041985000018,81.30413189996034,81.79714539996348,77.7695579000283,81.30413189996034,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,7,7,0,,,,,,,,,,,,,,,,,,,81.79714539996348,82.79713750001974,82.79713750001974,82.94990949996281,83.44986599998083,83.44986599998083,83.60259699996095,ä,0.5220191000262275,correct,84.13731240003835,86.13726320001297,87.07468059996609,82.79713750001974,86.13726320001297,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,8,8,2,,,,,,,,,,,,,,,,,,,87.07468059996609,88.07464200002141,88.07464200002141,88.22741240006872,88.72744789998978,88.72744789998978,88.88019759999588,l,0.5727252999786288,correct,89.4634769000113,91.46339920000173,91.63701890001539,88.07464200002141,91.46339920000173,,,,,,,,,,,1,D,2023-12-05_09h11.28.062,gca_discrimination,2022.2.4,144.1345871166867,
