posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,10.931691600009799,10.931691600009799,space,2.583371500018984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,0,0,8,,,,,,,,,13.528764299990144,13.528764299990144,13.528764299990144,13.528764299990144,13.528764299990144,13.528764299990144,space,25.450029900006484,38.98614369996358,40.111101699993014,40.111101699993014,41.12491809995845,41.12491809995845,41.25685239996528,41.77073059999384,41.77073059999384,41.9096555999713,l,0.6130335999769159,correct,42.54156529996544,44.54146909998963,44.75673189997906,,,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,44.75673189997906,45.75669869995909,45.75669869995909,45.909451199986506,46.409447699959856,46.409447699959856,46.56226129998686,ä,0.4802997999940999,correct,47.055244599992875,49.05515769997146,49.41627079999307,45.75669869995909,49.05515769997146,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,2,2,13,,,,,,,,,,,,,,,,,,,49.41627079999307,50.41625559999375,50.41625559999375,50.56900289998157,51.06899269996211,51.06899269996211,51.22172779997345,l,0.4288920999970287,correct,51.65922400000272,53.65919209999265,54.34662789996946,50.41625559999375,53.65919209999265,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,54.34662789996946,55.346614599984605,55.346614599984605,55.49934599996777,55.99937239999417,55.99937239999417,56.152123200008646,ä,0.4991351999924518,correct,56.65902419999475,58.658990899974015,58.83952330000466,55.346614599984605,58.658990899974015,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,4,4,11,,,,,,,,,,,,,,,,,,,58.83952330000466,59.83946609997656,59.83946609997656,59.9922443999676,60.492208099982236,60.492208099982236,60.64498509996338,l,0.41384960000868887,correct,61.068566699977964,63.068516100000124,64.04067529999884,59.83946609997656,63.068516100000124,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,5,5,0,,,,,,,,,,,,,,,,,,,64.04067529999884,65.04062809998868,65.04062809998868,65.19343370001297,65.6934369999799,65.6934369999799,65.84619770001154,l,0.421488199965097,correct,66.27679769997485,68.27659520000452,68.4154802999692,65.04062809998868,68.27659520000452,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,68.4154802999692,69.41549390001455,69.41549390001455,69.56826679996448,70.06825159996515,70.06825159996515,70.2210347999935,l,0.4380746000097133,correct,70.67237809998915,72.67231619998347,73.61672789999284,69.41549390001455,72.67231619998347,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,7,7,9,,,,,,,,,,,,,,,,,,,73.61672789999284,74.61670610000147,74.61670610000147,74.76946509996196,75.26944609999191,75.26944609999191,75.42217779997736,ä,0.5321189000387676,correct,75.96385150001151,77.96379690000322,78.82482979999622,74.61670610000147,77.96379690000322,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,8,8,7,,,,,,,,,,,,,,,,,,,78.82482979999622,79.83177290001186,79.83177290001186,79.97755119996145,80.4845102999825,80.4845102999825,80.6302942999755,ä,0.7885127000045031,correct,81.42892179999035,83.42883920000168,83.58156829996733,79.83177290001186,83.42883920000168,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,9,9,4,,,,,,,,,,,,,,,,,,,83.58156829996733,84.58156309998594,84.58156309998594,84.73435049998807,85.23432180000236,85.23432180000236,85.38708789995871,l,0.36719770001946017,correct,85.76206729997648,87.76204910001252,88.74806309997803,84.58156309998594,87.76204910001252,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,88.74806309997803,89.74800670001423,89.74800670001423,89.90081550000468,90.40080279996619,90.40080279996619,90.55355770001188,ä,0.21671779995085672,correct,90.78269739996176,92.78261230001226,93.62977409997256,89.74800670001423,92.78261230001226,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,11,11,12,,,,,,,,,,,,,,,,,,,93.62977409997256,94.62978159997147,94.62978159997147,94.78254119999474,95.2825474999845,95.2825474999845,95.43526840000413,l,0.4639727000030689,correct,95.90751809999347,97.90743749996182,98.24772109999321,94.62978159997147,97.90743749996182,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,12,12,2,,,,,,,,,,,,,,,,,,,98.24772109999321,99.2476619000081,99.2476619000081,99.4004376999801,99.90039769996656,99.90039769996656,100.05318970000371,ä,0.3740279999910854,correct,100.4351041999762,102.43504179996671,102.78224450000562,99.2476619000081,102.43504179996671,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,13,13,3,,,,,,,,,,,,,,,,,,,102.78224450000562,103.78219910000917,103.78219910000917,103.93497080000816,104.43499929999234,104.43499929999234,104.58771539997542,l,0.5186499000410549,correct,105.11553089995869,107.11540189996595,107.68481860001339,103.78219910000917,107.11540189996595,,,,,,,,,,,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,0,0,92,,,,,,,,,,,,,117.94137939997017,119.46911149995867,119.46911149995867,120.4690464999876,120.4690464999876,120.60791789996438,121.11487329995725,121.11487329995725,121.26068239996675,ä,0.3902826000121422,correct,,121.66342649998842,121.77453100000275,,,107.68481860001339,107.68481860001339,107.68481860001339,107.68481860001339,107.68481860001339,107.68481860001339,107.68481860001339,107.68481860001339,space,10.24557349999668,18,A,2023-12-11_12h51.51.022,gca_discrimination,2022.2.4,143.9155387550169,
