posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,0,0,1,,,,,16.68484150012955,44.732287800172344,l,0.6131013000849634,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,5,,,,,,49.544585100142285,l,0.48783429991453886,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,2,2,9,,,,,,54.07912360015325,l,0.3928799999412149,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,3,3,12,,,,,,58.620628100121394,ä,0.3628684999421239,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,4,4,3,,,,,,63.24542950000614,ä,0.32291859993711114,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,5,5,4,,,,,,67.50218080007471,ä,0.3536082999780774,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,6,6,0,,,,,,72.37696940009482,ä,0.39084969996474683,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,7,7,7,,,,,,76.91154180001467,l,0.5840735000092536,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,8,8,10,,,,,,81.35580540006049,l,0.4601469000335783,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,9,9,6,,,,,,86.54311040020548,ä,0.6090828001033515,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,10,10,13,,,,,,91.9595702001825,ä,0.44072409998625517,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,11,11,11,,,,,,96.79273160011508,ä,0.5832573999650776,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,12,12,8,,,,,,101.48000380001031,ä,0.48002439993433654,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,13,13,2,,,,,,105.8756624001544,l,0.4527286000084132,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,0,0,81,,119.46536430018023,l,0.4225763001013547,correct,108.86167110013776,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,1,1,19,,121.73613470001146,ä,0.39213769999332726,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,2,2,74,,124.72909330017865,l,0.4004381000995636,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,3,3,17,,127.79839940019883,ä,0.594091400038451,correct,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,4,4,3,,130.520518100122,None,,no answer,,50,C,2024-01-15_09h52.03.472,gca_discrimination,2022.2.4,143.7688425775255,
