posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,0,0,3,,,,,10.672872500028461,45.31037970003672,ä,0.8484109999844804,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,1,1,7,,,,,,50.92821519996505,l,0.6790487999096513,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,2,2,8,,,,,,55.89330210001208,ä,0.5544978000689298,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,3,3,11,,,,,,60.55288199998904,l,0.2220021999673918,wrong,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,4,4,4,,,,,,65.31657529994845,l,0.7629198000067845,wrong,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,5,5,13,,,,,,70.23305689997505,ä,0.719008699990809,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,6,6,0,,,,,,75.38564380002208,ä,0.44637430005241185,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,7,7,10,,,,,,79.94101389998104,l,0.47501769999507815,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,8,8,6,,,,,,84.64917560003232,ä,0.630640699993819,correct,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,9,9,1,,,,,,89.28787180001382,ä,0.3674808000214398,wrong,,32,D,2023-12-15_11h30.51.299,gca_discrimination,2022.2.4,143.87143641660896,
