posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,0,0,11,,,,,13.01113440003246,43.71131799998693,l,1.8698221000377089,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,1,1,3,,,,,,49.58607010007836,l,0.5297285001724958,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,2,2,7,,,,,,54.57890890003182,ä,0.6261972999200225,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,3,3,0,,,,,,59.59957140008919,l,0.7409179999958724,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,4,4,2,,,,,,64.70352849992923,ä,1.6526738998945802,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,5,5,1,,,,,,70.68941610003822,ä,0.7386781999375671,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,6,6,9,,,,,,76.15447370009497,ä,1.089808200020343,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,7,7,12,,,,,,81.52925910009071,l,0.7546940001193434,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,8,8,10,,,,,,86.41101879999042,ä,0.6263420998584479,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,9,9,4,,,,,,91.27885359991342,l,0.9580659000203013,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,10,10,8,,,,,,96.62586240004748,l,0.5711129000410438,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,11,11,5,,,,,,101.3062211999204,ä,0.721851299982518,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,12,12,13,,,,,,105.95189379993826,l,0.7326847000513226,correct,,48,D,2024-01-12_12h29.17.133,gca_discrimination,2022.2.4,143.89503755707503,
