posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,0,0,7,,,,,13.821626399992965,35.41806439997163,l,1.5514018000103533,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,1,1,8,,,,,,41.07060699991416,ä,0.7793561000144109,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,2,2,6,,,,,,46.63985229993705,ä,1.0739110999275,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,3,3,10,,,,,,52.403510899981484,l,0.8462845999747515,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,4,4,5,,,,,,57.82689989998471,l,1.1663115000119433,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,5,5,11,,,,,,63.60442789993249,ä,0.6849197999108583,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,6,6,3,,,,,,68.78481699991971,l,0.641827299958095,wrong,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,7,7,0,,,,,,73.94433159998152,ä,0.8569790000328794,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,8,8,9,,,,,,78.74276949989144,l,1.0431291999993846,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,9,9,12,,,,,,84.2981372999493,ä,0.536811700090766,correct,,29,A,2023-12-14_15h59.24.127,gca_discrimination,2022.2.4,143.85053355565572,
