posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,key.started,key.keys,key.rt,correctness,textStartTask.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,0,0,8,,,,,9.678704400081187,40.69827720010653,ä,1.29512959998101,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,1,1,12,,,,,,46.81608530005906,ä,0.4575106000993401,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,2,2,13,,,,,,51.190929000033066,ä,0.3707065999042243,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,3,3,3,,,,,,55.968519899994135,ä,0.25722919998224825,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, -0.5)",test2,0,0,0,0,0,4,4,9,,,,,,60.88497680006549,l,0.1887619000626728,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,5,5,7,,,,,,65.85697980003897,ä,0.6084364000707865,wrong,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,6,6,6,,,,,,71.2387480000034,l,0.5950412999372929,wrong,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,7,7,10,,,,,,75.80107610009145,ä,0.3124048999743536,wrong,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,8,8,5,,,,,,80.00228730007075,l,0.3588188000721857,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,9,9,1,,,,,,84.18963670008816,l,0.8931949000107124,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,10,10,11,,,,,,89.18941049999557,l,0.33275209995917976,wrong,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,11,11,0,,,,,,94.32117620005738,ä,1.0478140000486746,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,12,12,2,,,,,,99.91820040007588,l,0.27487740002106875,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,13,13,4,,,,,,104.04302640003152,ä,0.9268643000395969,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,0,0,11,,128.77819570002612,ä,0.7831884999759495,correct,107.5151046999963,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,1,1,31,,131.40307680005208,ä,0.6149610999273136,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,2,2,80,,134.3057139000157,l,0.4397288999753073,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,3,3,23,,137.42366220010445,ä,0.6980890999548137,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,4,4,40,,140.29857230000198,ä,0.5991972000338137,correct,,34,B,2023-12-15_17h29.36.724,gca_discrimination,2022.2.4,143.77380346169585,
